"DISTRICT","MANDAL","07-08-19","08-08-19","09-08-19","10-08-19","11-08-19","12-08-19","13-08-19","14-08-19","15-08-19","16-08-19"
"PRAKASAM","SANTHANUTHLAPADU",24.3755533218384,24.701898765564,28.4043428421021,24.7324287414551,23.2896783828735,20.8211980819702,19.1450946807861,17.4603378295898,15.922220993042,17.012020111084
"PRAKASAM","SINGARAYAKONDA",30.4039867401123,28.4730863571167,30.6253921508789,24.8672704696655,26.0357660293579,22.4672367095947,20.2765336990356,18.6754497528076,17.1275276184082,17.816107749939
"PRAKASAM","TANGUTUR",27.2490686416626,27.7639892578125,28.8013835906982,24.8785451889038,25.5084274291992,22.144259262085,20.2765336990356,18.6754497528076,16.5438394546509,17.3331968307495
"PRAKASAM","TARLAPADU",29.6618156433105,24.8901048660278,26.5077730178833,23.8642135620117,24.3881206512451,24.4695774078369,21.4873249053955,19.0772283554077,19.1466241836548,19.7889450073242
"PRAKASAM","THALLUR",26.9975933074951,26.9924606323242,25.1010904312134,25.589616394043,23.4802345275879,21.7602561950684,18.7795091629028,16.8013710021973,15.82613697052,16.6567686080933
"PRAKASAM","TRIPURANTHAKAM",23.1658126831055,27.4485769271851,26.1004703521729,23.2949586868286,22.3766321182251,20.9247562408447,18.6265571594238,16.8369409561157,15.8992252349854,16.1145864486694
"PRAKASAM","ULAVAPADU",27.5743274688721,26.8683151245117,29.5046012878418,22.5499242782593,26.0357660293579,21.8207960128784,19.6940299987793,18.6754497528076,17.0985683441162,17.816107749939
"PRAKASAM","VELIGANDLA",28.5996419906616,26.8755798339844,30.5090847015381,24.7345178604126,27.2491767883301,25.614098739624,23.8630187988281,21.9863943099976,21.5091241836548,22.3122539520264
"PRAKASAM","VETAPALEM",26.9804014205933,27.0519086837769,27.8859254837036,24.7393604278564,23.1989072799683,19.5652565002441,19.3726215362549,24.0531578063965,20.8749057769775,15.9142644882202
"PRAKASAM","VOLETIVARIPALEM",29.4217712402344,29.6729049682617,29.5869026184082,22.9170101165771,25.9433435440063,22.4743040084839,21.0742149353027,18.8630722045898,18.4046436309814,18.1859693527222
"PRAKASAM","YEDDANAPUDI",23.9125104904175,29.7464138031006,28.2299211502075,22.2443464279175,21.5953428268433,19.1949983596802,19.0060987472534,16.71471118927,14.179781627655,16.9153781890869
"PRAKASAM","YERRAGONDAPALEM",32.3448589324951,32.5803371429443,28.5357959747314,24.8463638305664,28.1798955917358,27.8789834976196,25.4054615020752,22.1400672912598,20.2909463882446,20.7407146453857
"PRAKASAM","ZARUGUMILLI",25.6002130508423,27.6866523742676,28.0486381530762,24.498900604248,25.9433435440063,22.2119487762451,20.2757543563843,18.6226467132568,17.1275276184082,17.5802896499634
"SRIKAKULAM","AMADALAVALASA",24.6278697967529,30.0040019989014,20.6764085769653,15.5832206726074,11.3852202415466,9.74248094558716,7.31535215377808,9.8324315071106,13.7330680847168,10.470395565033
"SRIKAKULAM","BHAMINI",8.17395343780518,12.6000798225403,11.503266620636,7.15047483444214,8.57789754867554,9.40612764358521,7.55513563156128,4.86940798759461,6.12411532402039,8.20867538452148
