"Sno","SP_CODE","DISTRICT","MANDAL","VILLAGE","LON","LAT","26-07-19","27-07-19","28-07-19","29-07-19","30-07-19","31-07-19","01-08-19","02-08-19","03-08-19"
10959,681000,"KRISHNA","MACHILIPATNAM","MachilipatnamM",81.135319,16.183732,19.3323978424072,18.2574422836304,16.2494522094727,22.1832332611084,17.5159372329712,20.3042415618897,21.7387985229492,21.7556797027588,27.9719827651978
10960,730008,"GUNTUR","KOLLUR","Ravikampadu3",80.774337,16.167924,17.5326879501343,16.6405414581299,17.8959405899048,19.494713973999,14.264707660675,16.4623226165772,18.5423555374146,18.0873035430908,24.2888917922974
10961,637017,"KRISHNA","MACHILIPATNAM","KaraAgraharam",81.181304,16.181662,20.4254671096802,20.8617702484131,18.7522905349731,22.8177280426025,18.9255912780762,21.8394487380981,23.0858201980591,23.4465734481812,28.6348703384399
10962,631005,"KRISHNA","GHANTASALA","V.Rudravaram",80.941176,16.196153,17.8590076446533,17.4522079467773,15.078031539917,19.8301952362061,14.4450147628784,16.7732357025147,18.7540431976318,18.7426568984985,24.3872589111328
10963,631002,"KRISHNA","GHANTASALA","Teluguraopalem",80.868053,16.193826,17.8590076446533,17.4522079467773,15.078031539917,19.8301952362061,14.4450147628784,16.7732357025147,18.7540431976318,18.7426568984985,24.3872589111328
10964,638022,"KRISHNA","GUDURKRISHNA","Mallavolu1",81.061024,16.170453,19.3323978424072,18.2574422836304,16.2494522094727,22.1832332611084,17.5159372329712,20.3042415618897,21.7387985229492,21.7556797027588,27.9719827651978
10965,631006,"KRISHNA","GHANTASALA","Chilakalapudi",80.955473,16.191097,18.537868309021,17.7678228378296,15.062561416626,20.8299407958984,15.772039604187,18.0657548904419,19.9519580841064,19.9015222549438,26.1642442703247
10966,631011,"KRISHNA","GHANTASALA","Tadepalle3",80.911451,16.185249,17.8590076446533,17.4522079467773,15.078031539917,19.8301952362061,14.4450147628784,16.7732357025147,18.7540431976318,18.7426568984985,24.3872589111328
10967,631007,"KRISHNA","GHANTASALA","Mallampalle",80.973041,16.186621,18.537868309021,17.7678228378296,15.062561416626,20.8299407958984,15.772039604187,18.0657548904419,19.9519580841064,19.9015222549438,26.1642442703247
10968,638021,"KRISHNA","GUDURKRISHNA","Akumarru",81.074628,16.184938,19.3323978424072,18.2574422836304,16.2494522094727,22.1832332611084,17.5159372329712,20.3042415618897,21.7387985229492,21.7556797027588,27.9719827651978
10969,637027,"KRISHNA","MACHILIPATNAM","Polatitippa",81.177039,16.138999,24.7197772979736,23.7995229721069,22.5199024200439,23.3735074996948,20.8814804077148,19.7747692108154,24.6849729537964,26.8065977096558,30.0868286132813
10970,631012,"KRISHNA","GHANTASALA","ChinaKallepalle",80.887654,16.174464,17.8590076446533,17.4522079467773,15.078031539917,19.8301952362061,14.4450147628784,16.7732357025147,18.7540431976318,18.7426568984985,24.3872589111328
10971,631010,"KRISHNA","GHANTASALA","Ghantasala1",80.937835,16.174114,17.8590076446533,17.4522079467773,15.078031539917,19.8301952362061,14.4450147628784,16.7732357025147,18.7540431976318,18.7426568984985,24.3872589111328
10972,638023,"KRISHNA","GUDURKRISHNA","Polavaram8",81.036407,16.180006,18.537868309021,17.7678228378296,15.062561416626,20.8299407958984,15.772039604187,18.0657548904419,19.9519580841064,19.9015222549438,26.1642442703247
10973,638024,"KRISHNA","GUDURKRISHNA","Idugullapalle",81.029692,16.173694,18.537868309021,17.7678228378296,15.062561416626,20.8299407958984,15.772039604187,18.0657548904419,19.9519580841064,19.9015222549438,26.1642442703247
10974,631009,"KRISHNA","GHANTASALA","Bollapadu1",80.965927,16.173929,18.537868309021,17.7678228378296,15.062561416626,20.8299407958984,15.772039604187,18.0657548904419,19.9519580841064,19.9015222549438,26.1642442703247
10975,638025,"KRISHNA","GUDURKRISHNA","Ramannapeta",81.019875,16.167781,18.537868309021,17.7678228378296,15.062561416626,20.8299407958984,15.772039604187,18.0657548904419,19.9519580841064,19.9015222549438,26.1642442703247
